Name,X10_Chronic_KO_1_RNA,X11_Chronic_KO_2_RNA,X12_Chronic_KO_3_RNA,X1_Acute_Control_1_RNA,X2_Acute_Control_2_RNA,X3_Acute_Control_3_RNA,X4_Acute_KO_1_RNA,X5_Acute_KO_2_RNA,X6_Acute_KO_3_RNA,X7_Chronic_Control_1_RNA,X8_Chronic_Control_2_RNA,X9_Chronic_Control_3_RNA
ENSMUSG00000093915, 0.47236, 0.36807, 1.10872,-0.00305,-0.31967,-0.02238, 0.32156,-5.80927,-0.68526,-0.45649, 0.15427, 0.25030
ENSMUSG00000029279, 2.68146, 2.95884, 3.54300, 2.16931, 2.28344, 2.42693, 3.09566, 2.55398, 2.25218, 2.96064, 3.25658, 3.28921
ENSMUSG00000120697, 4.90359, 4.69891, 4.75686, 5.43330, 5.45471, 5.53571, 4.76856, 5.14547, 5.59393, 5.57278, 5.68900, 5.47212
ENSMUSG00000038344, 3.98547, 3.96038, 4.08315, 3.97257, 3.94981, 4.05654, 3.78651, 4.30892, 4.03113, 4.46429, 4.45268, 4.30754
ENSMUSG00000022867, 5.66160, 5.83248, 6.10536, 6.32346, 6.42812, 6.71479, 6.87904, 5.76385, 5.79623, 5.39164, 5.32371, 5.75791
ENSMUSG00000076821,-1.15098,-0.90554,-0.02877,-0.58777,-0.94928,-0.45366,-0.80549,-1.62610,-1.55031,-0.64410,-0.44652,-0.28414
ENSMUSG00000092124,-2.09495,-2.27207,-1.90320,-1.74735,-2.09219,-3.28437,-2.00691,-3.13925,-4.03551,-1.17011,-1.41188,-3.87735
ENSMUSG00000099759, 0.50936, 0.61488,-0.00278,-0.00305, 0.46953,-0.12538,-0.28888, 0.50034, 0.52776,-0.19935, 0.71309, 0.05494
ENSMUSG00000104795, 0.37548,-0.30574,-1.64018,-0.88134,-0.99648,-2.06900,-1.01399, 0.92058, 0.21566,-0.05918,-0.21732,-0.14414
ENSMUSG00000023034, 5.08840, 4.91254, 4.79533, 1.12958, 0.63352, 0.86052, 1.26576, 1.56770, 1.63359, 4.38306, 3.83746, 1.50066
ENSMUSG00000038354,-3.21177,-2.68564,-1.64018,-1.37575,-1.04527,-0.83500,-0.52418,-1.39077,-0.01648,-2.22879,-1.88613,-0.40683
ENSMUSG00000040631, 1.58071, 1.67799, 2.06022, 1.32364, 1.29363, 1.40423, 1.96280, 2.19267, 1.87333, 1.42428, 0.90377, 1.88101
ENSMUSG00000003435, 6.37756, 6.43289, 6.62239, 6.71481, 6.68831, 6.80355, 6.55211, 6.72604, 6.45083, 6.48648, 6.44867, 6.53491
ENSMUSG00000027079, 3.75649, 3.90016, 3.78976, 3.88471, 3.69888, 3.91934, 3.87850, 3.68008, 3.77107, 4.29828, 4.08846, 3.89699
ENSMUSG00000024293, 4.53779, 4.38770, 4.84538, 4.70953, 4.80414, 4.99184, 4.69328, 4.33924, 4.42226, 4.79225, 4.63246, 4.65771
ENSMUSG00000063316, 9.56959, 9.60453, 9.68720, 9.30772, 9.27182, 9.19676, 9.00832,10.01555,10.03893, 9.71570, 9.69928,10.21264
ENSMUSG00000004535, 7.96075, 8.00419, 8.44761, 7.84888, 7.79307, 7.85550, 8.02851, 8.17102, 8.11554, 8.32771, 8.27923, 7.90890
ENSMUSG00000020492, 3.63828, 3.66609, 3.79348, 3.30318, 3.44437, 3.31570, 3.97771, 3.54944, 3.49560, 3.41707, 3.25021, 3.33060
ENSMUSG00000027276,-1.88834,-0.95279,-3.22504,-0.66574,-1.09578,-1.12401,-2.09908,-2.54880,-3.26358,-0.56610,-1.05555,-2.19309
ENSMUSG00000028407, 2.64451, 2.31366, 2.62031, 2.17491, 2.10489, 2.10164, 2.02961, 2.54455, 2.64942, 2.77082, 2.52247, 2.79642
ENSMUSG00000073982, 6.77562, 6.89177, 7.40067, 6.93631, 6.93170, 7.11077, 6.80449, 7.11257, 7.28635, 6.85384, 6.86302, 7.56811
ENSMUSG00000018740, 0.50936, 0.16173,-0.25554,-0.66574, 0.00184,-0.26542,-0.49259,-0.71086,-0.73620, 1.48965, 1.52694, 0.95802
ENSMUSG00000018293,11.10963,10.90147,10.25211,11.52586,11.47225,11.32152,10.67984,11.47703,11.44124,11.49376,11.49446,11.20823
ENSMUSG00000049612,-1.62514,-2.85483,-2.22511,-3.82959,-3.56477,-4.84500,-3.18151,-3.40560,-2.23790,-3.22838,-4.68440,-2.19309
ENSMUSG00000051246,-0.30272,-0.13253, 0.07251,-0.79120,-1.20242,-2.06900,-0.23560, 0.26793,-0.58849, 0.14012,-0.32738,-0.14414
ENSMUSG00000054808, 7.46800, 7.43102, 7.27083, 7.73059, 7.74186, 7.84554, 7.45807, 7.62031, 7.50395, 7.29502, 7.26378, 7.08241
ENSMUSG00000027371, 2.84597, 2.88350, 2.48906, 2.77836, 2.54477, 2.39936, 2.25576, 2.60931, 2.71251, 3.40017, 3.35785, 3.50237
ENSMUSG00000032359,-1.62514,-3.52894,-2.10964,-3.50902,-3.08504,-3.28437,-2.41725,-3.40560,-2.99193,-1.90694,-1.41188,-1.64789
ENSMUSG00000090230,-2.79611,-2.05031,-5.80927,-2.13388,-1.20242,-3.28437,-3.18151,-3.13925,-3.26358,-1.56597,-2.42431,-3.56008
ENSMUSG00000033966,-0.58519,-0.85979,-0.76573,-0.55032,-0.28996,-0.26542,-0.52418,-0.62321, 0.41556, 0.11666,-0.36601,-0.68877
ENSMUSG00000100084,-0.58519,-0.53820,-1.16626,-1.44280,-3.30506,-2.17551,-1.05956,-0.75676,-0.63606,-0.76962,-1.05555,-2.72039
ENSMUSG00000106290,-0.47268,-0.90554,-1.22515,-1.51312,-1.81335,-0.75024,-1.01399,-1.06786, 0.07500,-3.22838,-2.79403,-2.30796
ENSMUSG00000040065, 0.49097, 0.66269,-1.00276, 2.19159, 1.87509, 2.34260, 0.30368,-0.00924, 0.80217, 1.83692, 2.06604, 0.55973
ENSMUSG00000110206, 6.58080, 6.36647, 5.92329, 7.45072, 7.52817, 7.46709, 6.15793, 6.39219, 6.59431, 7.10470, 7.19412, 6.86514
ENSMUSG00000034799, 5.72540, 5.72634, 5.53304, 4.61481, 4.65939, 5.06676, 5.44353, 6.07845, 5.87736, 4.83420, 4.70879, 5.50067
ENSMUSG00000054452, 9.11261, 9.10000, 9.03872, 9.29853, 9.26711, 9.15273, 8.97003, 9.44900, 9.57808, 9.14072, 9.18216, 9.67394
ENSMUSG00000031669, 2.78693, 2.83564, 2.18421, 2.41633, 2.22806, 2.50228, 2.43076, 2.12467, 2.04907, 2.31514, 2.29994, 2.04797
ENSMUSG00000050945, 1.23907, 1.04588, 0.71342, 1.10632, 0.92705, 1.16331, 1.08908, 1.33586, 1.34593, 1.50780, 1.23590, 1.08865
ENSMUSG00000079547, 1.38557, 1.75353, 1.79719,-0.05456, 0.53737, 0.36726, 0.74918, 1.35757, 1.54037, 1.63708, 1.46226, 2.22884
ENSMUSG00000076839,-1.20990,-0.85979,-0.02877,-0.88134,-0.47812,-0.59434,-0.52418,-1.62610,-1.85352,-1.22899,-2.00304,-0.34418
ENSMUSG00000029655, 5.54505, 5.65229, 5.99035, 5.68862, 5.65793, 5.67393, 5.45066, 5.85728, 5.48627, 5.76280, 5.75855, 5.87979
ENSMUSG00000021115, 5.22674, 5.24840, 4.84538, 4.82626, 4.69789, 4.55095, 5.05916, 5.56013, 5.33564, 4.85384, 4.73641, 4.50017
ENSMUSG00000040940, 8.81990, 8.76500, 8.56197, 9.14902, 9.14138, 9.15582, 8.96657, 9.12584, 9.06083, 8.74486, 8.68044, 8.84962
ENSMUSG00000025510, 2.09444, 1.90034, 2.01640, 1.70288, 1.73040, 1.67334, 2.08825, 1.86912, 2.14367, 1.06853, 1.44004, 2.14943
ENSMUSG00000011832, 4.03230, 4.20872, 4.30879, 3.86405, 4.00627, 4.25797, 4.66991, 4.40064, 4.50820, 3.52124, 3.45800, 3.90668
ENSMUSG00000107383, 0.66503, 0.36807, 0.58218,-0.00305, 0.50385,-0.04745,-0.13459,-1.06786,-0.41247,-0.42173, 0.20786, 0.00769
ENSMUSG00000039828, 4.68149, 4.58979, 4.88595, 4.79386, 4.74708, 4.59515, 4.15901, 4.98912, 4.98291, 4.98269, 5.09661, 4.97886
ENSMUSG00000037661, 1.72924, 1.97798, 2.63280, 2.21353, 2.16511, 2.48052, 1.84407, 1.75926, 1.89022, 3.25999, 3.39586, 3.85255
ENSMUSG00000044788,-3.47530,-2.68564,-5.80927,-1.02809,-1.09578,-1.55601,-2.54107,-2.25730,-3.59852,-0.25947, 0.30942,-0.65037
ENSMUSG00000097835, 0.27163,-0.13253,-0.08221,-0.10798, 0.20326,-0.26542,-0.31628, 0.78297, 0.18860, 0.78580, 0.59738, 0.38584
ENSMUSG00000045625,-0.88784,-1.10460,-1.41779,-5.80927,-3.56477,-4.27215,-0.92694,-0.85319, 0.10425,-0.85980,-1.49507,-0.06623
ENSMUSG00000038576, 1.32460, 1.02164, 1.72124, 1.44916, 1.78725, 1.76258, 2.17444, 1.68394, 1.82143, 0.91381, 0.80290, 1.66197
ENSMUSG00000025907, 5.30115, 5.38293, 5.39442, 4.73060, 4.91271, 4.99645, 4.94552, 6.23029, 5.72857, 5.49133, 5.39980, 5.51183
ENSMUSG00000015474, 4.00826, 4.08258, 4.61507, 0.80771, 1.46892, 1.25843, 3.50081, 3.28070, 3.52833, 2.50327, 2.45204, 2.55482
ENSMUSG00000033184, 5.81170, 5.88255, 5.73385, 5.91638, 5.95942, 6.15317, 6.04302, 5.33929, 5.45681, 5.77362, 5.83665, 5.58307
ENSMUSG00000003037, 7.19249, 7.21687, 7.31881, 7.92305, 7.88057, 7.98660, 7.33083, 7.24293, 7.28355, 7.97639, 7.96115, 8.17094
ENSMUSG00000026630, 5.75987, 5.47675, 5.07249, 4.31969, 4.22779, 3.27330, 5.27476, 5.99781, 5.54677, 7.11843, 7.12376, 5.84996
ENSMUSG00000022451, 3.61513, 3.45830, 3.02906, 3.74858, 3.69146, 3.56348, 3.61037, 3.23452, 3.17217, 3.80973, 3.71557, 2.88407
ENSMUSG00000067889, 2.51406, 1.93320, 2.34973, 2.80027, 2.86169, 3.38057, 3.06413, 3.24911, 3.83135, 2.54780, 2.44089, 2.43491
ENSMUSG00000084915, 0.01285, 0.44300,-0.60067, 0.02203,-0.14997,-0.79200,-0.11041, 1.00552,-0.04831, 0.67775, 0.91992, 0.75837
ENSMUSG00000028334, 6.84125, 6.74195, 6.65491, 7.05004, 7.06716, 6.91866, 6.48277, 6.99718, 6.98328, 7.02169, 7.03643, 7.10784
ENSMUSG00000097534, 0.83497, 0.16173,-1.16626, 0.55622, 0.34253, 0.38611, 0.02675, 0.14850,-0.90078, 0.23031, 0.35763,-0.31385
ENSMUSG00000112822,-1.88834,-2.15693,-3.80993,-4.82278,-3.88174,-4.84500,-2.99286,-0.46244,-1.46192,-3.00610,-2.26981,-2.08669
ENSMUSG00000025626, 5.19870, 5.29970, 5.90967, 4.91932, 4.94820, 4.96467, 5.44302, 5.37830, 5.46669, 5.52067, 5.35299, 5.52500
ENSMUSG00000056148,-1.03990,-0.27539,-0.45258,-2.02711,-1.99313,-2.29051,-5.80927,-0.71086,-0.63606,-0.81401,-2.13027,-0.22650
ENSMUSG00000046432, 6.07381, 6.06152, 6.18066, 5.83822, 5.81397, 5.76269, 5.84701, 5.72472, 5.92782, 5.83958, 5.97251, 6.20842
ENSMUSG00000046402,-2.62597,-3.04653,-2.48813,-3.24690,-3.88174,-4.27215,-3.65424,-2.13102,-1.64447,-2.49174,-2.13027,-3.07999
ENSMUSG00000116618,-2.21052,-1.85814,-2.00273,-0.31226,-0.73400,-0.45366,-1.55133,-1.39077,-1.37863,-0.49211,-0.77004,-0.47232
ENSMUSG00000026939, 0.15972, 1.02164, 0.68171, 0.09476, 0.80848, 0.54548, 0.22983,-0.21812, 0.31907, 0.96725, 0.87092, 1.73632
ENSMUSG00000028437, 4.46902, 4.67968, 5.47062, 5.09285, 5.16612, 5.36631, 4.98674, 4.60615, 4.96309, 4.85118, 4.92622, 5.30016
ENSMUSG00000102918, 0.66503, 0.54856, 1.38953, 1.51247, 1.46021, 1.74809, 2.41835,-0.90394, 0.01466, 0.78580, 0.61732, 0.45793
ENSMUSG00000064302, 4.20010, 4.11301, 4.22465, 4.17343, 4.09759, 4.26435, 4.40323, 4.21840, 4.26603, 3.80056, 3.85856, 3.73052
ENSMUSG00000057406, 6.22013, 6.17988, 6.14004, 5.45303, 5.49632, 5.69155, 6.28586, 6.07272, 5.74724, 5.35639, 5.35150, 5.46995
ENSMUSG00000100876,-0.27100,-0.95279,-2.35064,-1.25032,-0.81630,-2.17551,-1.55133, 0.14850,-1.37863, 0.23031, 0.20786,-0.25503
ENSMUSG00000103632, 0.59790, 0.51423, 0.87636,-0.83557,-0.73400,-0.70966,-1.15527,-1.06786,-0.63606, 1.40504, 1.40605, 0.60806
ENSMUSG00000038806, 4.75072, 4.71128, 5.37597, 4.88469, 4.83564, 5.13729, 4.68034, 4.50766, 4.88097, 5.19217, 5.16256, 5.08866
ENSMUSG00000027843, 7.45473, 7.57968, 8.05162, 7.59142, 7.62941, 7.86372, 7.95977, 7.10738, 7.35659, 7.55216, 7.53624, 7.82981
ENSMUSG00000020212, 2.26640, 1.90697, 1.40903, 1.95160, 1.68625, 1.72607, 2.17935, 1.90642, 1.09223, 1.27334, 1.69587, 1.48349
ENSMUSG00000061536, 2.64866, 2.73487, 3.01640, 2.71440, 2.65578, 2.80153, 3.33019, 3.07989, 2.93638, 2.43852, 2.30610, 2.81369
ENSMUSG00000043263, 5.73909, 5.86350, 6.35067, 7.37562, 7.38373, 7.63480, 7.32654, 6.74392, 6.35446, 6.38275, 6.35491, 7.12593
ENSMUSG00000112530,-1.03990,-3.52894,-1.90320,-1.51312,-1.99313,-1.62982,-1.76121,-3.40560,-1.55031,-1.81385,-1.67739,-3.30015
ENSMUSG00000086391,-0.62473,-0.27539,-0.41781,-0.16346,-0.12354, 0.18555,-0.23560,-0.46244,-1.22523, 0.11666, 0.49331, 0.50973
ENSMUSG00000002658, 7.14974, 7.09747, 6.85408, 6.95759, 6.88526, 6.79212, 6.65511, 7.72956, 7.40679, 7.35122, 7.20713, 7.09200
ENSMUSG00000024521, 5.19373, 5.26527, 4.97775, 4.32221, 4.37296, 4.36990, 4.91786, 4.78999, 5.16396, 5.88802, 5.78138, 5.63696
ENSMUSG00000038845, 7.47504, 7.43933, 7.12409, 7.55214, 7.55092, 7.47165, 7.28399, 7.49110, 7.78675, 7.52123, 7.48289, 7.10064
ENSMUSG00000095545, 3.76608, 2.91016,-5.80927,-5.80927, 2.10489,-5.80927,-5.80927, 3.80185, 2.36523, 3.84227, 2.84350, 2.12749
ENSMUSG00000048930, 5.07612, 5.09204, 4.99237, 4.94413, 4.93882, 5.04321, 4.92957, 5.38426, 5.39454, 4.98107, 5.00402, 5.00014
ENSMUSG00000040093, 0.72916, 1.52257, 1.74444, 0.04669, 1.16011, 0.65831, 0.73590, 1.37895, 0.52776, 1.31516, 1.86387, 2.28442
ENSMUSG00000033940, 6.74613, 6.68762, 6.92456, 7.22242, 7.10399, 7.13604, 6.71386, 6.85587, 7.11530, 7.11824, 7.14859, 7.48859
ENSMUSG00000042814,-0.54670,-0.81545,-1.28655,-1.37575,-1.31757,-1.96982,-1.31191,-1.46503,-1.46192,-0.72655,-0.82280,-1.57413
ENSMUSG00000083483,-1.62514,-1.15897,-1.90320,-1.02809,-1.81335,-2.70350,-1.55133,-1.01113,-0.73620,-1.35450,-1.58335,-1.50397
ENSMUSG00000091705, 1.74484, 2.06358, 2.62448,-1.25032,-0.26086, 1.09622, 2.96519, 2.22254, 3.16177, 0.66163, 0.04072, 1.36662
ENSMUSG00000028413, 5.58730, 5.65525, 6.50273, 6.45648, 6.40901, 6.46793, 5.94726, 5.39676, 5.60229, 5.68818, 5.65564, 6.24740
ENSMUSG00000029861,-1.98795,-1.95103,-3.00267,-2.83300,-2.43816,-2.70350,-1.76121,-1.25282,-2.99193,-4.22757,-4.68440,-3.56008
ENSMUSG00000037475, 7.02135, 6.91416, 6.41807, 6.36571, 6.39565, 6.30325, 6.00063, 7.79677, 7.18112, 7.33034, 7.19142, 6.74984
ENSMUSG00000090235,-3.47530,-2.39720,-1.64018,-2.51176,-2.89418,-2.87240,-2.54107,-5.80927,-4.66541,-1.64396,-3.62579,-1.72561
ENSMUSG00000064368, 5.79166, 5.50980, 5.78744, 3.13230, 2.92004, 3.07270, 3.40759, 5.28439, 5.10369, 6.24789, 5.77084, 4.84747
ENSMUSG00000059878, 4.14533, 4.04999, 3.34720, 4.30315, 4.26078, 4.19524, 4.32115, 3.92871, 3.70340, 4.25193, 4.20999, 3.73234
ENSMUSG00000031060, 6.64611, 6.63216, 6.29510, 6.18144, 6.11774, 6.25888, 6.66719, 7.01820, 6.95947, 5.89880, 5.87959, 6.00839
ENSMUSG00000037933, 5.61568, 5.69794, 5.69467, 5.87181, 5.77586, 6.06893, 5.91890, 5.97780, 5.94409, 5.38980, 5.51589, 5.52290
ENSMUSG00000006299, 6.78720, 6.85965, 7.00883, 6.70080, 6.67213, 6.73538, 6.80528, 7.10116, 7.24180, 6.50043, 6.52257, 6.76989
ENSMUSG00000035246, 2.36558, 2.55233, 2.66559, 1.82905, 2.40193, 2.32806, 2.96234, 2.88441, 2.75001, 1.71725, 1.48414, 2.50038
ENSMUSG00000033209, 1.63194, 1.63869, 1.88334, 0.33388, 0.41646, 0.34816, 1.38113, 2.07312, 1.16344, 1.01877, 0.55665, 1.06576
ENSMUSG00000020464, 5.13871, 5.17749, 4.98264, 4.68814, 4.71264, 4.65368, 4.87611, 5.07761, 4.75061, 4.91206, 5.03586, 4.65387
ENSMUSG00000051029,-0.36832, 0.40602, 0.02276, 0.90530, 0.98894, 1.22742,-1.20562,-2.39570,-2.76342, 2.42426, 2.01433, 1.83438
ENSMUSG00000029701, 4.73518, 4.87920, 4.68371, 5.13657, 5.02923, 5.06895, 4.85631, 5.12188, 4.81062, 5.18090, 5.15576, 4.75123
ENSMUSG00000114551,-2.98902,-3.26766,-1.64018,-2.37450,-3.88174,-3.54495,-1.92028,-3.73250,-1.97063,-2.81355,-4.06010,-2.88902
ENSMUSG00000017734, 1.78311, 1.73128, 1.26667, 0.79321, 0.43437, 0.81951, 1.44779, 2.44161, 2.55195, 1.74811, 1.34756, 2.01848
ENSMUSG00000100954, 1.53659, 1.70107, 1.42826, 1.27230, 1.21294, 0.83331, 1.16038, 1.38953, 1.78577, 1.43380, 1.18336, 1.29954
ENSMUSG00000002010, 6.74298, 6.73847, 6.70481, 6.43592, 6.44809, 6.39653, 6.44756, 6.43110, 6.55016, 6.75996, 6.73483, 6.66077
ENSMUSG00000037370, 2.25010, 2.17767, 2.33451, 2.67145, 2.90728, 2.96087, 2.57195, 2.43141, 2.19894, 3.09274, 3.02987, 3.22610
ENSMUSG00000050157, 2.37564, 2.25768, 2.66963, 0.94519, 1.33234, 1.40423, 2.26503, 2.13727, 2.67401, 2.43378, 2.53301, 2.73246
ENSMUSG00000105509, 1.22802, 0.88051,-1.05523, 1.08267, 1.22328, 0.67373, 0.50494,-0.00924, 0.39204, 0.84410, 0.65639,-0.99074
ENSMUSG00000026966, 5.67946, 5.78197, 5.91351, 5.57298, 5.53936, 5.45266, 5.76360, 5.67803, 5.83872, 5.34760, 5.40626, 5.55407
ENSMUSG00000041688,-2.98902,-2.39720,-3.00267,-0.58777,-0.44501,-0.87933,-2.41725,-3.40560,-4.66541,-1.64396,-4.06010,-3.07999
ENSMUSG00000071722, 2.01948, 1.80414, 3.66356, 2.07658, 2.57334, 3.05809, 1.21882, 0.57635, 0.63185, 2.70155, 3.02614, 3.05652
ENSMUSG00000110365,-0.98742,-1.95103,-1.56218,-1.08052,-1.37879,-2.70350,-1.05956,-0.90394,-1.02195,-2.00645,-1.33323,-2.88902
ENSMUSG00000014232, 4.40910, 4.58773, 4.63900, 4.30059, 4.27947, 4.12545, 4.27485, 4.78700, 4.57501, 4.24384, 4.25683, 4.66724
ENSMUSG00000027639, 7.40344, 7.64126, 7.95431, 6.47420, 6.51404, 6.60721, 7.95279, 8.00634, 8.08136, 6.81041, 6.73369, 7.95663
ENSMUSG00000038482, 6.28091, 6.31753, 5.22740, 6.49226, 6.54063, 6.57370, 6.63402, 5.72315, 5.68023, 6.01239, 5.97590, 5.36136
ENSMUSG00000037316, 3.34016, 3.41476, 3.92456, 3.36084, 3.36723, 3.40849, 3.49097, 3.56351, 3.27863, 3.19987, 3.17147, 3.47874
ENSMUSG00000007610, 3.91311, 4.03039, 3.74060, 4.24841, 4.15946, 4.16282, 4.01116, 3.77790, 3.77790, 3.83869, 3.78554, 4.23758
ENSMUSG00000071654, 5.79822, 5.62339, 5.65235, 5.49954, 5.49152, 5.42102, 4.97266, 6.04999, 6.14876, 6.07763, 6.07791, 6.34569
ENSMUSG00000074212, 3.36056, 3.11593, 3.12059, 1.25124, 1.17083, 1.17420, 2.15960, 3.22570, 3.10140, 2.98675, 3.24702, 2.70309
ENSMUSG00000035198, 5.04417, 5.08913, 4.42587, 4.72965, 4.72178, 4.61825, 4.50751, 4.57984, 4.69041, 5.09424, 4.98975, 4.58210
ENSMUSG00000022685, 4.45249, 4.67483, 5.23288, 4.50234, 4.51961, 4.62223, 4.87535, 4.43295, 4.51093, 4.32155, 4.40041, 4.45354
ENSMUSG00000004085, 1.96058, 2.58578, 2.78977, 2.30833, 2.39737, 2.44051, 2.42664, 1.42079, 1.86481, 2.62048, 3.05201, 3.25674
ENSMUSG00000121482, 3.72931, 3.76432, 3.87460, 3.33855, 3.35788, 3.22701, 4.13645, 4.19599, 4.34012, 3.40985, 3.56198, 3.69926
ENSMUSG00000121501, 5.38380, 5.42339, 5.11318, 6.08877, 6.01551, 5.47318, 5.27074, 6.14977, 5.30919, 6.31802, 6.10465, 6.18505
ENSMUSG00000022553, 6.33247, 6.37786, 6.77857, 6.35186, 6.29020, 6.41040, 6.53736, 6.44003, 6.50358, 6.13311, 6.10200, 6.74445
ENSMUSG00000113432,-2.09495,-1.39961,-2.81004,-1.51312,-2.09219,-1.23482,-2.54107,-2.13102,-1.46192,-1.35450,-1.77799,-2.08669
ENSMUSG00000049285, 0.35530,-0.05315,-2.35064,-0.40952,-0.31967, 0.00226, 0.00477, 0.01828, 0.39204,-0.29049,-0.82280,-1.72561
ENSMUSG00000062127, 0.47236, 0.89393, 0.87636,-5.80927,-5.80927,-3.28437, 0.22983,-0.62321, 0.39204,-2.22879,-3.02181,-2.56943
ENSMUSG00000111474,-1.03990,-2.27207,-1.16626,-2.24918,-3.30506,-2.87240,-1.92028,-2.13102,-2.39273,-2.22879,-2.79403,-1.80777
ENSMUSG00000035967, 3.94890, 4.04999, 3.61192, 2.33360, 2.43788, 2.06117, 3.48701, 4.14073, 3.37178, 2.30998, 2.36626, 3.00631
ENSMUSG00000025337, 6.26646, 6.28735, 6.72731, 6.13943, 6.15298, 6.11908, 5.99088, 6.60280, 6.46675, 6.57467, 6.58244, 6.78267
ENSMUSG00000020424, 0.20553, 0.63099, 0.31915, 1.25124, 0.69422, 1.42261, 1.86251, 1.13685, 0.85474,-0.32220,-0.14836, 0.84157
ENSMUSG00000024457, 5.53947, 5.53944, 4.97530, 6.72964, 6.67496, 6.61672, 5.97012, 5.96858, 5.77023, 6.07876, 6.08509, 5.91783
ENSMUSG00000031016, 2.65693, 2.64649, 2.66559, 2.31849, 2.22806, 2.22715, 3.14169, 1.94994, 1.90691, 1.63708, 1.77789, 1.56736
ENSMUSG00000073795,-1.47306,-1.00164,-0.76573,-1.83471,-0.99648,-1.87701,-1.42666,-0.54059,-0.49780,-1.22899,-1.05555,-0.99074
ENSMUSG00000035212, 4.94216, 5.04697, 5.24852, 5.43680, 5.31490, 5.52033, 5.41465, 5.09224, 5.21848, 4.97945, 5.05152, 5.16536
ENSMUSG00000045868, 7.29024, 7.15710, 6.63279, 9.44134, 9.41661, 8.96815, 8.09420, 7.79142, 7.21754, 8.63480, 8.68687, 7.97094
ENSMUSG00000032077, 4.32599, 4.50818, 5.01560, 4.19565, 4.26454, 4.31809, 4.22583, 4.28505, 4.52181, 3.82609, 3.88348, 4.18942
